MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainTomorrow
16.7,26.8,0,31,11,17,84,50,1018.5,1018.1,18.6,24.6,No
18.2,31.1,1.4,63,11,44,51,63,1006.7,1008.1,25.4,21.2,Yes
5.3,18,0,24,9,11,74,52,1019.4,1018.8,14.8,17.3,No
12.1,31.7,0,41,20,15,50,20,1021.7,1019.1,16.8,29.8,No
4.9,13.2,1.4,39,19,19,99,66,1022.1,1024.9,6.7,12.4,No
10.7,15.6,0,43,19,13,76,63,1027.7,1025.2,11.6,14.8,Yes
6.7,23.9,0,35,7,17,32,13,1024,1021.1,14.2,22.8,No
15,24.9,0,30,20,24,64,63,1024.3,1020.8,21.8,22.2,No
9.6,21.5,0,31,17,9,54,36,1024.5,1022.8,14.3,19,No
0.3,16.2,0,44,9,31,61,31,1027.4,1023.7,7.9,15.9,No
18.9,39.3,0,43,15,6,25,7,1012.5,1011.1,24.5,38.6,No
11.3,27.5,0.8,37,20,19,53,24,1017.6,1016,18.6,26,No
14.8,29.3,0,33,11,13,24,12,1020.1,1017.4,20.6,28.1,No
12.7,20.9,0.2,59,9,22,51,29,1006.7,1006.1,16.2,18.5,No
0.2,21.2,0,22,6,11,63,32,1032.6,1028.2,11.1,20.5,No
9.6,14.9,0,81,46,61,62,69,1027.4,1026,12.4,13.4,Yes
9.9,21.1,0,54,17,24,61,40,1011.7,1010.9,16.4,19.3,No
10.3,27.2,0,33,19,17,57,53,1012.1,1008.2,19.7,25.7,No
15.8,37.6,0,44,11,26,41,17,1008.8,1004.5,26.4,36,No
8.7,14.3,0,41,26,19,87,77,1016.2,1014.3,9.2,13.4,No
8.3,13.4,1.2,28,7,7,97,91,1018.5,1015,10.2,13.2,No
23.9,33.8,0,31,17,19,48,53,1008.2,1004,30.6,32.1,No
4.3,14.4,0,17,0,6,92,68,1022.1,1019.3,8.1,13.5,Yes
19.7,26.3,1.4,30,7,17,77,59,1015.7,1015,21.1,25,No
16.8,27.7,0,43,15,30,70,61,1015.2,1011,23.2,24.9,No
15.3,27,0,57,20,33,48,22,1008.7,1006.4,20.7,25.9,No
18.2,27.9,0,39,11,28,66,59,1017.8,1015.5,25.2,26.9,No
24,27.8,81.6,56,22,30,94,96,1004.2,1002.5,25,23.8,Yes
23.6,29.9,0,35,20,24,64,55,1014.4,1011,27.6,28.4,No
11.7,30.2,0,59,13,17,64,45,1015.3,1012.6,22.2,27.2,No
-2.5,11.1,0,19,7,9,99,70,1023.3,1019.4,2.7,10.6,No
15.2,23.4,0,46,19,19,91,74,1014.5,1014.5,18.5,20.4,No
13.1,26.5,0,41,13,26,73,43,1014.7,1015.9,20,25.7,No
20.9,30.7,0,39,17,30,57,51,1017.6,1014.1,26.7,29.2,Yes
24.5,31.9,11.6,31,7,24,90,91,1010.6,1008.1,25.4,24.9,Yes
16,27.1,0,48,15,28,52,58,1007.2,1006.2,22.9,23.4,No
9.1,15.2,2.4,22,11,11,94,91,1025.7,1023.1,10.1,12.5,Yes
15.4,44.3,0,48,7,20,48,12,1009.8,1005.1,25.9,44.1,No
9.9,29.4,0,59,15,17,40,22,1017.3,1013.8,19.7,28.1,No
15.5,26.1,0.2,30,13,6,61,50,1016,1012.3,21.9,25,Yes
5.9,19,0,46,13,19,69,53,1020.8,1018.7,12.5,17.6,No
13.8,17,0.4,44,13,17,64,46,1013.2,1010.6,14.1,16.4,No
15.2,25.3,0,31,15,13,51,42,1015.6,1011.7,20.9,24,No
10.9,27.6,0,37,7,20,74,35,1012,1009.6,17.5,26.5,No
6.9,13.4,0.2,20,7,9,100,78,1025.8,1022.9,8.2,11,No
14.3,35.2,0,31,0,11,61,21,1023.4,1019,19.8,33.1,No
10.4,16.3,0,37,20,22,59,45,1025,1024.4,13.3,16,No
6.1,18.1,0.2,28,9,17,88,67,1026.7,1024.9,11.8,17.5,No
7.9,12.5,0.2,46,19,26,100,85,1029.2,1025.1,7.9,12,No
16.7,17.4,0,59,11,24,61,51,1017.6,1020.3,17.2,14.9,No
6.8,14.5,0,46,9,15,80,66,1023.6,1020.5,9.3,13.6,No
15.3,21.7,0,37,11,26,72,70,1018.2,1015,19.7,20,Yes
18.8,26.1,0.6,39,17,17,74,77,1009.7,1006,22.7,23.4,Yes
19.1,25.2,0,57,41,35,60,58,1018,1016.3,23.5,23.7,No
16.7,33.5,0,44,7,7,63,31,1017.2,1017.4,22.3,31.7,No
14.8,27.9,0,46,19,24,49,25,1018.6,1015.3,18.8,25.6,No
11.5,17.4,0,30,6,13,54,56,1024,1021.6,16.2,16.7,Yes
14.8,21.4,0.2,59,30,31,74,63,1029.6,1027.5,18.1,19.8,No
20.5,23,0.2,44,9,22,76,93,1015.5,1013.7,22.5,20.1,Yes
2.9,15.5,0.6,50,15,30,100,91,1014.8,1017.4,10.1,14.9,Yes
-0.2,19.2,0,24,9,13,75,35,1024.7,1021.7,7.9,18.9,No
13.4,25.5,0,22,7,4,84,39,1024.3,1020.7,16.9,24.5,No
13.1,18,0,20,6,7,79,57,1022.9,1019.3,13.7,16.9,No
11.4,26.2,0,26,0,11,45,25,1023.9,1019.7,17.6,25.7,No
13,22.2,1,33,17,15,60,51,1016.3,1016.3,18.5,21,No
4,15.5,0,24,17,4,78,51,1037,1034.3,7,15.3,No
12.1,20,0,46,20,26,58,45,1019.6,1018.6,18.3,18,No
14.3,21,0,43,19,4,36,47,1017,1017.3,19.4,19.4,No
11.7,19,1.8,41,15,26,93,61,1020.4,1017.2,13.6,18.1,No
0.1,15,0.4,19,0,9,98,47,1022.8,1018,2.8,14.7,No
10.3,14.4,0.4,54,28,26,71,62,1021,1025.1,11.7,13.7,Yes
11.4,22.1,0,28,6,11,65,53,1027.2,1024.4,17.5,20.6,No
16.9,29,0,31,17,15,48,38,1020.8,1019.1,21.1,26.8,Yes
12.8,22.1,0.8,35,9,22,76,47,1011.7,1009.8,16.2,20.3,Yes
19.5,32.6,0,39,17,13,54,29,1015.4,1011.5,24.2,31.6,No
8.4,29.1,0,50,11,28,64,12,1019,1014.7,16,28,No
5.1,11.2,1.4,63,11,33,88,66,1016.1,1015.7,7.8,9.8,No
18.2,30.5,0,41,9,26,48,34,1012.9,1008.8,23.8,29.3,No
16.4,25.8,0.2,39,6,24,77,50,1010.7,1009.5,19.3,25,No
12.8,20.4,0,31,0,19,72,64,1020,1018.7,15.7,19.2,No
1.6,15.2,0,39,17,24,69,33,1022.7,1019.8,9,15,No
9.7,26.2,0,24,4,7,59,36,1027.1,1021.5,18.7,24.9,No
11.1,16.5,12.2,54,13,17,84,86,1012.3,1013.6,13.1,11,Yes
10.2,25.3,0,41,7,24,90,46,1024.4,1022.7,15.8,24.7,No
10.3,24.8,0,35,0,20,66,27,1017.6,1013.7,15.6,23.4,No
23.8,30.7,0,70,9,20,85,74,1008.8,1004.6,25.7,28.7,No
7.8,23.8,0.8,24,6,11,50,19,1022,1018.9,14.4,22.4,No
6.9,25.7,0,39,11,22,53,48,1019.2,1017.1,18.5,22.6,No
23,29.2,0,57,9,17,58,55,1013.5,1012,25,27.2,No
14.4,25,0,43,9,30,65,43,1022,1019.8,19.3,23.5,No
5.6,16.3,0,35,17,22,80,41,1024.8,1025.1,9.4,15,No
16.2,25.3,0,43,19,28,61,49,1025.9,1022.7,21.4,23.8,No
19.4,33,0,48,17,11,60,25,1012.7,1012.1,21.7,30,No
3.8,13.6,1.8,67,15,26,100,73,1009.1,1004.7,5.1,13.3,Yes
15.7,24.8,1.2,41,15,28,93,47,1004.4,1005.2,16.7,22.9,No
14.9,32.4,0,41,9,17,53,25,1019.6,1016.2,19.9,31.8,No
9.2,16.2,1.4,22,13,6,100,90,1022.8,1021.2,13.2,14.8,Yes
11.8,19.7,3,35,11,17,55,49,1023,1023.1,15.3,18.7,No
9.3,24.8,0,17,4,7,64,31,1026,1022.5,15.8,23.7,No
22.7,31.3,0.4,41,22,20,65,60,1013.1,1010.8,27.4,28.8,No
4.1,13,2.2,44,22,31,82,52,1009.1,1009.4,7.1,12.2,No
5.1,12.5,0.4,44,22,22,73,46,1006.8,1009.2,8.3,11.2,No
11.2,23.8,0,44,9,19,60,39,1026.5,1021,13.4,21.6,No
20.6,25.8,0,31,17,22,56,57,1018.1,1017.4,23.1,23.7,No
12.6,28.8,0,41,0,11,61,29,1008.7,1006.8,18.1,26.8,No
13.2,31.2,0,28,17,6,55,27,1015.1,1011.9,22.6,30.6,No
7.5,28.9,0,43,20,20,22,10,1018,1013,20.6,26.8,No
15.6,21.2,0.9,43,22,15,89,60,1026.7,1024.2,15.9,20.2,No
8.6,16.1,0,76,19,17,42,35,1008.8,1007,11.7,15.3,Yes
4.2,24.2,0,46,20,26,80,51,1008.1,1002.6,14.1,23.7,No
2.1,21.8,0,30,19,7,30,13,1019.8,1016.4,13.2,20.9,No
16,19.5,3.4,33,7,19,95,96,1010.7,1008.4,17.6,18.6,Yes
21.8,25.9,0,48,39,37,81,84,1011.2,1009.3,22.9,23.6,Yes
5,14.8,0.4,28,7,13,75,44,1027,1025.5,9.2,14,No
7.6,18.7,5.8,28,13,13,87,81,1017.4,1016.2,12.8,16.5,Yes
9.8,16.7,0,54,17,17,41,40,1021.2,1017.7,14.1,16.3,No
21.6,29.5,0,26,6,9,66,63,1012.7,1011.4,26.3,27.1,No
23.8,39.9,0,31,17,7,50,16,1014.6,1012.1,28.7,38.7,No
0.8,13.2,0.2,17,6,4,100,65,1031.4,1029.4,3.3,13,No
3.7,18.4,0.6,28,11,9,85,57,1022.5,1017.1,10.3,18,No
22.7,31.7,7,44,17,28,70,57,1009.7,1006.3,28.1,30.3,No
4.4,10.8,5.2,31,0,22,97,95,1016.3,1016.6,8.4,9.1,Yes
13,30.2,0,37,24,11,50,25,1021,1017.6,20.4,29.3,No
13.6,30.5,0,30,19,13,46,16,1016.2,1011.2,20.6,29.7,No
17.6,31.6,0,39,9,28,59,33,1010.5,1008.6,25.7,31,No
14.1,26.9,0,35,11,20,62,72,1018.9,1016.2,21.6,21.2,Yes
10.2,16.3,6.6,28,9,11,99,71,1025.1,1023.3,12.3,15.6,No
14.6,17.6,3.8,22,6,11,100,97,1016.6,1012.2,15.3,16.1,Yes
21.4,35.5,0,43,19,13,35,21,1014.2,1009.7,25.8,32.6,No
0.3,16.3,0,22,7,11,78,39,1020.1,1018.6,5.6,15.8,No
10.1,24.7,0,22,4,6,75,35,1022.2,1018.9,17.3,24.1,No
7.4,10.8,18.2,69,28,26,92,90,993.4,995.1,8.5,8.7,Yes
7.3,13.9,4.2,44,24,22,70,62,1010.7,1008.8,9.4,13,No
2.6,13.8,0,41,26,24,68,57,1027.1,1024.8,8.8,11.9,No
8.2,24,0,30,0,7,94,42,1016.7,1012.9,14,22.9,No
11.6,27,0,31,7,17,52,45,1011.5,1009.9,20.7,25.9,No
21.7,29.9,3.8,35,13,19,77,67,1010.9,1008.3,25.5,28.3,No
19.9,28.7,0,52,4,30,78,52,1017.9,1013.9,22.8,27.6,Yes
5.4,15.8,0.2,19,6,4,97,58,1031.3,1030.2,9,14,No
2,13.4,0,28,13,20,88,74,1031.9,1028.6,4.3,12.4,No
10.6,21.8,0,20,2,9,62,68,1023.2,1021,16.1,20.4,No
8,12.5,15.4,63,24,26,82,70,1004.8,1007.9,10.2,10.4,Yes
22.4,43.8,0,56,17,20,30,12,1014.8,1011.3,30.6,41.1,No
5.9,21,0,30,15,7,70,32,1030.1,1025.9,10.5,20.4,No
4.8,14.2,0.4,24,2,7,98,87,1020.4,1019.1,7.8,11.9,Yes
22.8,28.4,0,33,17,24,72,57,1019.1,1015.2,24.8,27.4,No
2.1,22.9,0,37,11,20,26,19,1023.4,1020.3,13.4,22.2,No
16,33.7,0,39,17,31,51,29,1013.4,1009.1,23.2,31.2,No
14,23.8,0.8,20,4,6,61,50,1017.7,1016,21.1,23,No
5.8,16.3,1.8,54,24,33,80,52,1010.7,1011,9.8,15.8,Yes
23,34.2,0,39,11,22,72,49,1016.7,1011.3,27.5,31.3,No
13.8,34.8,0,28,7,9,31,16,1015.6,1010.6,25.6,34.3,No
18.2,23.1,10.2,22,7,4,93,88,1021.3,1019.3,20.1,20.5,Yes
8.9,29.8,0,26,4,11,72,32,1028.7,1024.9,16.8,28.9,No
18,24.4,6.4,50,28,28,53,65,1013.1,1011.2,21.2,22.5,No
8.2,16.2,0,35,0,17,78,48,1022.3,1020.9,9.6,15.9,No
19.4,32.7,0,33,22,15,26,24,1014.2,1010.1,23.5,31.8,No
20.2,23.9,9.2,35,22,24,83,75,1017.7,1016.7,22,23.5,Yes
26.4,42.9,0,63,31,9,50,18,1012,1007.4,29,40.6,No
8.5,21.3,0,31,9,24,53,56,1022.8,1020,16.8,19.9,No
4.7,13.4,0.6,37,24,24,82,66,1028.3,1026.6,6,13.2,No
9.3,15.1,0.6,39,13,24,89,78,1026.5,1026.2,11.5,13.2,Yes
19.6,30,0,31,15,20,59,48,1016.4,1013.2,26.6,28.7,No
16.3,21.5,0,30,15,15,76,67,1017.7,1016.1,17.6,19.9,No
18.3,32.7,0,28,0,6,99,43,1021,1016.5,21.2,31.3,No
16.8,21.9,25.4,35,11,15,98,71,1011.8,1008.8,18.5,21.1,No
19.8,38.4,0,26,19,9,35,10,1011.3,1008.4,29.4,37.3,No
20.1,29.3,7.4,57,13,11,96,63,1012.5,1009.2,20.4,26.1,No
11.3,19,6.8,46,26,28,69,46,1013.3,1014.1,14.2,16.9,No
10.7,20,0,41,15,19,92,83,1024.9,1023.9,12.7,17.1,No
17,38.8,0,48,11,28,63,21,1006.1,1002.1,24.5,37.9,No
13.4,21.8,0,31,17,20,74,59,1024.1,1017.8,18.4,20,No
11.4,13.7,0.2,81,41,31,83,82,1007.4,1011.9,11.4,11.6,Yes
15.5,29.3,0,43,9,13,60,39,1014.5,1012.3,21.4,28.3,No
4.1,19.4,3,30,20,6,66,54,1014.8,1014.1,12.1,16.6,No
2.1,21.7,0,41,13,24,51,31,1020,1015.5,13.8,21.2,No
13.5,17.3,33.6,52,26,26,83,69,1010.3,1008.7,15.2,15.7,Yes
12.7,22.7,0,37,6,13,42,34,1017.2,1015.1,17.9,20.4,No
12.2,21,5.8,52,17,30,87,68,1016.3,1015.1,17.2,19.5,Yes
8,12.5,1.8,43,15,19,93,92,1018.7,1014.4,9.2,11,Yes
9.8,24.1,0,33,9,20,75,52,1014.5,1011.4,17.1,23,No
6.6,14.2,0,17,2,6,100,75,1030.3,1027.6,9.1,13.9,No
6.4,20.2,0,33,7,13,61,47,1010.2,1009.2,15.3,19.2,No
6.6,15.3,0,22,2,4,95,84,1026.7,1026.5,10.9,13.2,Yes
11.1,21.8,0,50,11,9,54,46,1016.9,1015.3,18.9,20.2,No
13.6,23.9,0,33,19,15,87,68,1020.3,1018.4,17,22.1,Yes
10.1,17.9,3.8,30,7,11,75,53,1022.9,1022.2,13.1,17.4,No
9.6,20.9,1.4,37,9,19,67,47,1018.5,1016.2,16.3,20.6,No
4.4,13.3,0,20,7,6,90,87,1031.2,1029.8,10.4,11.6,No
11.9,28.3,0,35,6,19,77,46,1013,1010.5,16.6,26.1,No
5.7,22.1,0,48,13,24,47,24,1018.4,1016.4,13,20.7,No
8.4,17,0,24,6,13,76,52,1029.4,1026.3,11.2,16.6,No
12,18.9,5.2,43,11,15,58,52,1020.5,1021.4,15.8,18,No
11.9,35.8,0,44,11,20,43,20,1013.4,1010.5,24.4,35.2,No
10.6,16.5,0,44,19,22,73,55,1017.1,1017,15.4,14.7,No
19.4,28.1,0,35,6,19,80,57,1016,1013.8,21.6,27.4,No
15.4,20.6,2.8,46,7,28,86,54,1013.9,1013.5,16,19.2,No
18.6,39.2,0,69,17,37,28,11,1012.2,1008.9,26.2,37.1,No
19.3,23.9,0,22,11,9,62,62,1019,1016.2,23,23.3,No
13.3,18.5,11.4,24,7,9,94,67,1014.3,1011.5,14.5,17.3,No
18.7,36.7,0,56,33,7,23,11,1019,1014.8,29.6,35.8,No
7,22.8,0,46,13,15,65,29,1024.9,1021,12.2,21.8,No
22.3,41.5,0,52,17,17,13,10,1010.1,1004.8,34.7,38.3,No
14.6,29.8,0,85,7,30,94,91,1009.3,1008.1,18.3,16.6,Yes
7.4,10.9,8,39,15,20,75,84,1021.5,1021.8,8.7,8.7,Yes
7.6,15.8,0,30,7,15,97,64,1025.5,1023.9,9.8,15.3,No
10.9,13.7,5.8,35,7,7,93,93,1004.7,1001.6,12,13.3,Yes
20.4,22.4,0,26,13,9,92,88,1021.8,1018.7,21.9,21.1,Yes
0.7,11.7,0.2,31,9,17,93,70,1025.5,1019.8,4.3,11.4,Yes
7.2,21.4,0,52,9,28,50,35,1012.5,1011,17.4,20.1,No
17,25.7,0.6,20,6,9,65,58,1017.7,1014.3,19.1,22.4,No
20.4,24.7,27,30,6,4,75,76,1009.1,1008.2,20.6,22.9,Yes
10.2,23.4,0,65,28,26,53,36,1022.5,1017.4,14.7,22.9,Yes
19,25.6,0,28,2,20,64,54,1021.3,1019.2,23.8,24.4,No
27,30.9,0,70,28,28,66,59,1001.2,996.7,28.1,30.4,Yes
14.4,18.2,2.4,39,19,19,80,93,1017.5,1018,15.5,14.3,No
15.4,25,0,43,22,20,59,60,1013.6,1013.8,21.3,21.5,Yes
23.9,30.9,48.2,39,15,28,98,74,1012.7,1009,24.8,28.9,Yes
22.1,35.3,0,20,4,9,55,51,1011.9,1007.3,28.7,33.6,No
9,23.9,0,39,15,22,58,51,1020.5,1018.2,20.1,23.2,No
-3.6,12.2,0,20,2,9,84,49,1026.2,1022.3,4.6,11.1,No
9,20.1,0,41,6,15,84,54,1005.9,1004,14.3,18.6,Yes
14.1,31.3,0,30,0,13,46,17,1017.1,1013.9,20.9,29.6,No
20.7,28.9,58.4,39,13,17,84,79,1019.7,1017.9,27,26.4,Yes
11.5,16.5,2.8,33,15,17,86,68,1027.4,1026.8,13.4,15.6,Yes
17.5,30.4,0,33,13,17,62,60,1012,1009.9,27.9,28.2,No
9.1,18.1,0,35,7,19,64,47,1020.3,1017.1,12,16.4,No
24.7,32.7,0,28,6,19,71,69,1006.2,1003.3,29.6,30.9,No
23.9,34.1,19.2,30,9,19,68,53,1009.5,1005.8,30.9,33.3,No
10.4,14.3,2.8,72,19,30,87,83,1009.6,1005.4,10.6,12.6,Yes
14.7,26.8,3.2,35,15,24,70,56,1021.7,1019.3,22.4,26.1,No
23.2,30.8,46.4,52,22,26,74,64,1005.8,1004.6,27.8,29.9,Yes
10.6,19.3,1.8,26,17,11,72,55,1023.1,1020,14.5,18.7,No
16.1,23.2,0.2,54,28,28,74,58,1013.9,1015.2,19.2,20.2,No
10.7,16.8,0,78,43,44,71,63,1004.5,1008.3,16.8,12,Yes
19.1,30.6,0,48,15,30,66,58,1016.5,1012.2,25.3,28.8,No
18.1,23.6,3.8,39,17,15,91,76,1016.3,1014.6,19.7,22.1,No
17.1,23.4,0,22,0,11,85,57,1015.3,1012.6,20.9,23.2,No
16.4,25.6,0,31,9,13,74,65,1012.8,1008.6,20.3,24.6,No
9.8,25.6,0,57,7,24,43,31,1010.2,1003.9,17.3,23.7,Yes
12.2,16.6,2.6,52,30,24,71,50,1021.6,1019.6,13.4,16,No
12.8,25.4,0,20,4,9,80,64,1013,1010.4,18.4,23.8,No
6.3,16,0.2,17,2,7,99,78,1016.5,1013.4,10.2,14.1,No
4,17.9,0,20,0,11,75,47,1032.5,1028.4,9.5,17.5,No
6.3,16.3,1.8,37,9,24,80,49,1028.5,1027,9.9,15.4,No
8.1,17.1,0,19,15,13,55,57,1023,1020.6,15,16.2,No
3.9,11.8,0.8,39,17,22,57,48,1019.2,1016.5,7.8,11.1,No
2.6,16.7,0,35,6,19,90,48,1029.7,1026.1,7.7,16.1,No
20.8,38.4,0,43,24,19,21,11,1012.4,1009,29.8,37.3,No
5.1,13.3,4.8,30,4,11,87,80,1000.3,1000.5,10.2,13.1,Yes
4.1,16.3,0,31,19,6,73,44,1021.1,1017.9,8.3,15.7,No
6.6,10.8,4.8,39,17,11,95,94,1013.3,1010,8.9,9.9,Yes
23,37.6,0,20,9,9,71,35,1009.3,1005.7,28.8,36.7,No
19.5,30,0,52,30,22,54,28,1015.9,1010.8,22.4,28.7,No
2.1,20.6,0,37,4,17,81,34,1022.7,1017.5,9,19.5,No
1.3,16,0.2,39,9,28,89,45,1014.7,1011.1,6.6,15.6,No
0.7,12.4,0.2,43,6,22,99,54,1021.1,1017.7,4,10.9,No
13,17.3,0.8,33,17,17,57,63,1022.7,1020,16.1,15.5,No
22.4,31.2,0,39,13,30,64,66,1012.6,1010.3,27.9,29,No
17.4,26.4,0,50,22,30,59,58,1023.5,1020.3,22.5,24.1,No
11.1,16.8,0,50,26,35,54,56,1027.3,1026.4,14,15.9,No
16.2,21,0.2,48,20,22,82,69,1021.4,1019.1,16.8,19.7,No
11.1,17.4,9.8,48,30,19,65,42,1021.1,1019.5,12.9,17,No
1.6,9.5,0,44,11,19,84,47,1005,1005.8,2.8,8.3,No
-0.1,17.9,0,44,17,22,70,43,1024.5,1018.1,9.5,17.2,No
9.6,26.9,0,30,15,7,51,34,1023.7,1021.5,18.8,25.6,No
1.2,9,0,30,15,11,89,66,1036.9,1034.8,2.4,8.4,No
5.9,17.8,0,59,17,33,68,39,1013.1,1002.2,10.9,17.4,Yes
27.3,37.6,0,59,28,22,42,24,1007.1,1003.5,29.5,36.9,Yes
18.9,27.8,0,41,9,28,65,61,1023.4,1022.2,24.9,27.3,No
8.4,30,0,44,2,15,64,26,1023,1019.9,19.9,29.9,No
11.7,23.9,0,35,11,20,57,46,1014.6,1010,17.8,22.4,No
14,22,0,39,0,22,56,43,1015.1,1012.2,16.9,20.1,Yes
4.9,18,0,24,13,9,69,47,1028.2,1023.7,9.4,16.4,No
11.9,20.7,0,35,9,20,69,45,1013.1,1010.3,15.3,19.3,No
9.4,14.6,0.2,48,24,17,74,38,1008.8,1008.3,9.8,14.1,Yes
21.1,27.3,0,85,9,11,60,47,1001.7,998.8,24.9,26.8,Yes
15.4,33.8,0,35,7,15,70,26,1014.2,1009,18,31.7,No
13.2,33.1,0,31,13,7,45,10,1019.3,1015.3,20.2,30.7,No
8.3,19.1,0.6,33,13,4,73,53,1017.9,1014.8,10.9,16.7,No
2.5,24.2,0,50,33,20,71,43,1026.5,1024.5,14.4,23.2,No
1.1,25.2,0,41,6,24,54,16,1015.9,1012.1,13.1,24.8,No
19.6,29,0,46,4,22,81,73,1016.8,1014.2,22,24.4,No
24.2,33.2,0,37,7,22,72,61,1014,1010.1,28.7,31.1,No
10.4,21.6,0.2,54,13,13,70,57,1016.4,1012.9,15.6,19.3,Yes
5.6,23.1,0,28,2,11,73,34,1030.2,1025.1,15,22.7,No
13.3,25.9,0,37,6,20,62,46,1020,1015.3,18.3,25.4,No
5.6,21.4,0,28,9,17,76,47,1022.7,1020.7,12.9,21.1,No
4,23.4,0,41,17,26,55,34,1023.1,1019.7,15,22.2,No
15.6,24.5,16.2,28,15,15,75,58,1013.8,1014.2,20.3,23.5,No
20.2,27.7,0.2,41,26,26,64,62,1013.4,1011,25.1,25.5,Yes
25.3,30.8,1.4,37,22,24,79,71,1015,1012.1,28.5,30,No
12,26.3,25.6,35,13,9,67,40,1012.7,1010.3,16.3,25.1,No
14.5,32.7,0,46,19,20,17,7,1018.8,1015.8,22.9,32.2,No
8.7,22.7,0,31,20,19,55,60,1020.9,1015.8,16.1,20,No
10.9,32.9,0,43,11,9,78,27,1017.8,1014.5,17.8,31.6,No
9.5,13.5,0.2,52,20,19,68,65,1005.2,1002.4,10.6,12.6,Yes
4,15,0.2,35,13,13,87,69,1012.9,1008.1,7.4,14,Yes
12.5,24.5,0,43,26,20,30,19,1021.5,1016.8,17.4,23.2,No
19.4,36.6,0,57,13,11,30,19,1013.1,1009.2,26.8,34.7,No
18.3,27.6,0,31,13,24,77,68,1020.5,1018,24.3,25.8,No
11.7,15.7,0,28,0,19,85,65,1031.1,1028.9,12.6,15,No
4.3,16.7,0,43,13,22,39,83,1012.4,1008.9,11.6,11.4,Yes
12.4,20.5,0,61,37,37,45,49,1002.7,1004.2,16.8,19.6,Yes
17.5,28.4,0.2,41,13,26,40,49,1013.9,1012.8,23.6,26.8,No
8.2,23.2,0,33,15,17,81,45,1023.5,1021.7,14.9,22.3,No
2.6,20.3,0,35,2,17,55,38,1019.6,1016.7,14.6,19.6,No
19.7,33.1,0,39,15,26,34,29,1008.4,1007.1,27.8,31.1,No
22.9,45,0,28,15,13,31,10,1009.8,1005.6,28.6,43.4,No
20.9,29.2,0.4,48,17,33,66,41,1017.6,1015,25,28,No
1.3,20.3,0,31,0,15,86,42,1014.1,1011.7,10.8,20.2,No
6.9,14.8,0,50,24,22,44,50,1023.8,1022.4,10,14.7,No
21.4,39.8,0,52,4,11,19,16,1010.8,1006.1,29.5,37.8,Yes
14.9,19.8,1,39,20,30,69,63,1030.6,1028.8,18.2,19.5,No
6,22.5,0,35,7,11,68,30,1029.9,1026.7,11.6,21,No
12.4,14.8,0.6,67,30,35,68,57,1002.3,1004.5,14.7,13.7,Yes
14,15.5,12.4,46,9,20,97,95,1009.8,1012.2,14.3,12.2,Yes
6.2,21.5,0,30,15,13,67,28,1022.7,1018.1,11.3,21.2,No
5.6,21,0,37,13,20,65,30,1021.2,1015.4,12.5,20.4,No
7.8,14.6,1.8,26,0,15,100,77,1023.6,1020.9,10.1,13.2,No
15.7,26.2,0.4,48,9,20,75,53,1019.7,1014.9,18.8,25.2,Yes
7.1,16.1,0,17,11,4,86,58,1032.5,1029.7,8.6,15.5,No
12.6,24.4,17.4,30,6,11,98,50,1016,1014.9,14.5,23.8,No
5.2,24.8,0,37,15,19,63,31,1020.6,1013.7,14.9,24.4,No
17.5,39.3,0,33,9,13,21,9,1016.9,1014.2,26.1,38.5,No
15.3,27.7,0,31,17,17,63,59,1019.6,1015.3,25,26.1,No
17.4,20.7,2.2,28,6,13,87,55,1019.8,1019.5,18,20,No
19.5,30.7,1,39,20,13,64,64,1014.2,1011.7,25.3,26.8,No
8.3,15.6,0,56,20,13,91,64,1012.4,1013.3,9.4,14.3,Yes
20.5,26.7,1,37,19,24,80,58,1018.2,1015.5,22,26.4,No
3.1,12,2.6,30,15,19,99,80,1023.9,1022.3,8.6,10.9,No
13,26.5,14.6,80,9,37,93,41,1008.3,1007.7,16.6,22.1,No
18.1,29.6,0,39,13,22,76,43,1012.6,1010.2,20.5,28.3,No
0.4,16.5,0,17,0,6,79,41,1020.4,1020.4,6.4,14.8,No
5.7,16.2,0,24,15,11,76,56,1022.3,1020.7,12,14.9,No
21.2,29.8,0,44,17,24,61,76,1019.6,1016.1,25.8,26.1,No
11,20.8,0,48,26,28,68,41,1019.5,1019.6,15.2,18.4,No
6.8,16.9,0,37,7,15,83,50,1025.2,1023.9,10.4,16.2,No
5.9,25.2,0,50,9,24,28,15,1015.9,1009.8,18.6,24.7,No
3.8,23.1,0,39,19,15,56,25,1018.4,1013.6,15,22.6,No
20.8,34.7,0,50,20,28,34,19,1011.4,1005.8,25.9,33.9,Yes
4.4,16.2,0,41,7,17,46,25,1023,1020.1,10.6,14.7,No
10.2,14.9,1.8,65,24,39,87,75,1007.7,1006.6,11.1,14.5,Yes
23,33.1,0,35,13,24,62,42,1012.7,1008.8,29,31.7,No
10,18.2,0,43,17,30,84,61,1021.1,1019.1,13.9,17.7,No
6.2,16.5,0,46,9,22,92,66,1011.6,1009.4,9.2,15,Yes
8,14.3,3,59,22,26,90,54,1018.9,1017.7,9.6,13,Yes
21.8,29.7,0,19,13,13,79,73,1019.4,1016.6,27.9,28.6,No
21.7,29.5,0,41,17,28,51,60,1014.4,1013,28.1,28.1,No
